Row.names,satisfaction,Gender,Customer.Type,Age,Type.of.Travel,Class,Flight.Distance,Inflight.wifi.service,Departure.Arrival.time.convenient,Ease.of.Online.booking,Gate.location,Food.and.drink,Online.boarding,Seat.comfort,Inflight.entertainment,On.board.service,Leg.room.service,Baggage.handling,Checkin.service,Inflight.service,Cleanliness,Departure.Delay.in.Minutes,Arrival.Delay.in.Minutes,cluster
46110,1,0,disloyal Customer,49,Business travel,Business,663,5,5,5,2,4,5,4,4,4,4,5,4,5,4,0,3,4
46114,0,0,disloyal Customer,23,Business travel,Business,84,3,2,3,3,2,3,2,2,3,1,4,3,4,2,61,50,2
46115,0,0,disloyal Customer,37,Business travel,Eco Plus,347,2,2,2,2,4,2,4,4,2,2,2,3,3,4,0,0,2
46128,1,1,disloyal Customer,23,Business travel,Eco,544,5,4,5,4,3,5,3,3,4,2,5,3,4,3,0,0,4
46132,1,0,disloyal Customer,47,Business travel,Eco,139,4,4,4,2,4,4,4,4,4,2,4,3,1,4,0,0,2
46136,0,0,disloyal Customer,27,Business travel,Eco,1597,2,1,1,3,3,2,3,3,4,4,1,3,2,3,0,0,1
46137,0,0,disloyal Customer,40,Business travel,Business,189,2,1,1,4,2,1,2,2,2,2,4,1,4,2,0,1,2
46139,0,1,disloyal Customer,22,Business travel,Eco,462,3,4,3,4,1,3,1,1,3,3,1,3,2,1,0,0,2
46140,0,0,disloyal Customer,49,Business travel,Eco,645,3,0,3,1,3,3,4,3,1,1,3,1,3,3,2,8,4
46156,0,0,disloyal Customer,23,Business travel,Eco,872,2,2,2,4,3,2,3,3,2,2,3,1,3,3,89,105,4
46163,0,0,disloyal Customer,31,Business travel,Eco,1072,2,2,2,3,4,2,4,4,2,2,4,3,4,4,0,0,1
46167,0,0,disloyal Customer,25,Business travel,Eco,1274,3,3,3,2,3,2,2,2,4,3,2,2,3,2,131,111,1
46170,0,1,disloyal Customer,23,Business travel,Eco,152,1,3,1,3,5,1,5,5,2,2,4,4,3,5,84,84,2
46176,0,0,disloyal Customer,22,Business travel,Eco,404,1,0,0,3,4,0,4,4,5,5,1,4,5,4,0,0,2
46178,0,1,disloyal Customer,23,Business travel,Eco,370,1,3,1,4,3,1,3,3,3,3,3,4,4,3,0,0,2
46191,1,0,disloyal Customer,37,Business travel,Business,1047,4,4,4,1,2,4,2,2,5,3,5,5,4,2,0,0,1
46197,0,0,disloyal Customer,46,Business travel,Eco,1061,1,1,1,3,4,1,4,4,1,2,3,3,4,4,79,69,1
46200,0,1,disloyal Customer,21,Business travel,Eco,405,2,3,2,3,4,2,4,4,4,2,3,4,2,4,13,3,2
46203,0,1,disloyal Customer,30,Business travel,Business,213,2,2,2,4,1,2,1,1,2,5,3,3,3,1,0,0,2
46206,1,0,disloyal Customer,22,Business travel,Eco,458,0,0,0,5,3,0,3,3,5,5,2,2,2,3,35,63,2
46218,0,0,disloyal Customer,26,Business travel,Business,228,2,2,2,2,2,1,1,3,4,2,3,1,3,1,157,153,2
46219,0,0,disloyal Customer,44,Business travel,Business,284,3,3,3,3,3,3,3,3,5,5,5,4,4,3,0,23,2
46223,0,0,disloyal Customer,30,Business travel,Eco,711,3,4,4,3,2,4,5,2,4,3,3,3,4,2,0,0,4
46233,0,1,disloyal Customer,37,Business travel,Eco,461,2,0,2,4,4,2,3,4,1,4,5,2,3,4,0,0,2
46235,1,1,disloyal Customer,38,Business travel,Business,273,4,4,4,3,5,4,5,5,3,5,4,5,4,5,0,0,2
46240,1,1,disloyal Customer,38,Business travel,Eco,160,0,3,0,1,5,0,5,5,1,5,5,2,5,5,1,0,2
46246,0,0,disloyal Customer,8,Business travel,Eco,728,1,1,1,3,3,1,3,3,4,5,3,1,4,3,11,9,4
46254,0,0,disloyal Customer,41,Business travel,Business,197,2,2,2,4,2,2,2,2,1,3,3,1,3,2,32,33,2
46262,0,0,disloyal Customer,21,Business travel,Eco,214,4,0,4,1,4,4,4,4,3,5,5,4,4,4,0,0,2
46266,0,1,disloyal Customer,34,Business travel,Eco,860,3,3,3,1,3,3,3,3,1,5,2,1,5,3,0,0,4
46267,0,1,disloyal Customer,44,Business travel,Eco Plus,140,4,4,4,4,5,4,5,5,1,5,3,4,1,5,36,25,2
46276,0,1,disloyal Customer,38,Business travel,Business,999,1,1,1,2,1,1,1,1,4,4,4,3,5,1,20,9,1
46293,0,1,disloyal Customer,80,Business travel,Eco,175,3,3,3,4,4,3,4,4,1,3,4,3,4,4,0,0,2
46294,0,0,disloyal Customer,61,Business travel,Business,309,2,2,2,3,1,2,1,1,2,3,4,2,4,1,19,14,2
46306,0,0,disloyal Customer,25,Business travel,Business,140,3,0,3,1,2,3,2,2,3,2,5,3,4,2,0,0,2
46312,0,1,disloyal Customer,18,Business travel,Eco,309,3,3,3,2,5,3,5,5,1,1,5,3,1,5,1,0,2
46322,1,0,disloyal Customer,26,Business travel,Business,204,5,4,5,2,3,5,3,3,5,3,5,4,5,3,58,54,2
46323,0,1,disloyal Customer,15,Business travel,Eco,1024,2,2,2,4,5,2,5,5,4,4,4,4,3,5,0,0,1
46325,1,1,disloyal Customer,24,Business travel,Business,795,5,0,5,3,1,5,1,1,3,2,4,5,5,1,0,0,4
46326,0,1,disloyal Customer,21,Business travel,Eco,187,3,4,3,4,4,3,4,4,3,4,5,5,4,4,71,66,2
46332,0,0,disloyal Customer,33,Business travel,Business,2556,3,3,3,2,5,3,1,5,3,3,5,5,4,5,0,0,3
46347,0,0,disloyal Customer,24,Business travel,Eco,248,2,1,2,4,2,2,2,2,2,2,3,1,3,2,0,0,2
46351,0,1,disloyal Customer,31,Business travel,Eco,925,3,3,3,3,4,3,4,4,3,4,1,4,4,4,0,0,4
46366,0,1,disloyal Customer,24,Business travel,Eco,586,2,5,2,1,3,2,3,3,1,2,1,3,5,3,20,7,4
46370,0,1,disloyal Customer,14,Business travel,Eco,2409,3,2,2,3,3,3,3,3,4,1,2,1,4,3,57,44,3
46371,1,1,disloyal Customer,39,Business travel,Business,444,4,4,4,3,1,4,1,1,5,2,5,4,5,1,12,16,2
46378,0,0,disloyal Customer,22,Business travel,Eco,101,3,3,3,1,5,3,2,5,3,5,5,3,1,5,0,8,2
46388,0,1,disloyal Customer,15,Business travel,Eco,1269,3,3,3,4,3,3,3,3,3,1,3,2,3,3,0,11,1
46389,0,1,disloyal Customer,35,Business travel,Eco,787,1,1,1,4,1,1,3,1,4,1,4,1,4,1,9,5,4
46397,0,0,disloyal Customer,24,Business travel,Eco,1222,4,4,4,3,2,4,2,2,3,5,4,1,3,2,5,0,1
46402,1,0,disloyal Customer,23,Business travel,Eco,227,4,4,4,3,2,4,2,2,5,3,5,4,5,2,92,86,2
46405,0,1,disloyal Customer,23,Business travel,Eco,594,3,3,3,3,5,3,5,5,1,2,4,4,3,5,0,0,4
46414,0,0,disloyal Customer,48,Business travel,Business,239,1,0,0,1,3,1,1,3,3,2,5,3,4,3,0,0,2
46419,0,1,disloyal Customer,23,Business travel,Eco,304,4,3,3,3,5,3,2,5,1,2,4,1,3,5,2,2,2
46424,1,0,disloyal Customer,25,Business travel,Eco,554,4,0,4,3,2,4,4,2,2,4,1,4,5,2,8,7,4
46426,1,1,disloyal Customer,40,Business travel,Business,282,4,4,4,1,3,4,5,3,4,3,5,5,4,3,0,0,2
46427,0,1,disloyal Customer,27,Business travel,Eco Plus,337,2,2,2,3,3,2,3,3,3,5,4,3,4,3,28,21,2
46432,0,0,disloyal Customer,20,Business travel,Eco,1371,2,2,2,3,3,2,5,3,4,2,4,2,3,3,21,20,1
46439,0,1,disloyal Customer,37,Business travel,Eco,192,2,5,2,3,3,2,3,3,1,5,1,5,1,3,65,62,2
46442,0,1,disloyal Customer,47,Personal Travel,Eco,409,1,4,3,3,2,3,2,2,3,5,3,2,4,2,1,0,2
46443,0,1,disloyal Customer,29,Business travel,Eco Plus,853,2,2,2,3,5,2,5,5,4,4,3,2,3,5,36,40,4
46444,0,1,disloyal Customer,23,Business travel,Eco,641,4,3,4,3,4,4,4,4,4,1,3,3,3,4,0,0,4
46449,0,1,disloyal Customer,37,Business travel,Business,1052,3,3,3,2,3,3,4,3,3,2,5,5,5,3,8,0,1
46453,0,1,disloyal Customer,27,Business travel,Eco,1201,1,1,1,3,2,1,2,2,4,3,5,5,5,2,82,56,1
46455,1,0,disloyal Customer,25,Business travel,Eco,175,4,3,4,4,2,4,2,2,1,2,2,4,3,2,0,0,2
46460,1,1,disloyal Customer,25,Business travel,Business,551,5,3,4,1,2,4,2,2,5,5,5,5,5,2,0,0,4
46470,0,1,disloyal Customer,55,Business travel,Eco,319,3,2,4,3,5,4,2,5,1,3,3,2,3,5,64,51,2
46474,0,0,disloyal Customer,35,Business travel,Business,1235,2,2,2,3,4,2,4,4,3,2,4,4,4,4,127,117,1
46478,0,1,disloyal Customer,62,Business travel,Eco,1325,4,4,4,3,5,4,5,5,2,5,5,2,3,5,0,0,1
46486,0,1,disloyal Customer,25,Business travel,Eco,1046,2,2,2,1,5,2,5,5,2,5,3,1,5,5,0,0,1
46490,0,1,disloyal Customer,56,Business travel,Eco,128,3,5,3,4,1,3,1,1,1,2,5,4,4,1,4,0,2
46497,0,1,disloyal Customer,36,Business travel,Eco,636,2,3,2,3,1,2,1,1,4,1,2,3,3,1,0,5,4
46498,0,0,disloyal Customer,30,Business travel,Eco,599,2,0,2,2,2,2,2,2,2,4,3,4,4,2,9,0,4
46499,0,1,disloyal Customer,24,Business travel,Business,216,4,0,4,3,2,4,2,2,4,3,3,3,4,2,32,32,2
46503,0,1,disloyal Customer,36,Business travel,Business,1180,4,4,4,2,2,4,5,2,3,5,5,5,4,2,0,0,1
46506,0,1,disloyal Customer,27,Business travel,Business,414,2,2,2,1,1,2,1,1,3,5,5,4,5,1,0,0,2
46510,0,1,disloyal Customer,46,Business travel,Business,1598,3,3,3,2,1,3,1,1,4,4,3,5,4,1,0,4,1
46515,0,1,disloyal Customer,38,Business travel,Business,308,3,2,2,4,1,2,1,1,4,3,4,1,3,1,0,0,2
46518,1,0,disloyal Customer,40,Business travel,Business,584,4,4,4,3,4,4,4,4,1,1,1,3,4,4,0,0,4
46523,0,1,disloyal Customer,25,Business travel,Business,240,2,0,3,4,2,3,4,2,4,4,4,4,5,2,4,3,2
46524,0,0,disloyal Customer,27,Business travel,Business,1182,2,2,2,4,5,2,5,5,3,3,5,3,4,5,15,1,1
46526,1,1,disloyal Customer,15,Business travel,Business,1157,0,0,0,4,2,0,2,2,3,5,5,4,5,2,2,0,1
46531,1,0,disloyal Customer,22,Business travel,Business,315,0,0,0,1,4,0,3,4,5,2,5,3,4,4,0,12,2
46532,0,0,disloyal Customer,23,Business travel,Eco,612,3,2,3,4,1,3,1,1,3,5,4,1,4,1,0,0,4
46550,0,0,disloyal Customer,17,Business travel,Eco,1990,1,1,1,4,3,1,3,3,4,1,3,4,4,3,0,0,3
46551,0,0,disloyal Customer,46,Business travel,Eco,1400,1,1,1,1,5,1,5,5,4,4,1,1,2,5,0,7,1
46553,1,0,disloyal Customer,39,Business travel,Business,239,4,3,3,4,5,3,5,5,4,2,5,3,2,5,0,0,2
46554,0,0,disloyal Customer,41,Business travel,Business,554,4,4,4,5,2,4,2,2,1,3,3,4,4,2,0,0,4
46556,1,0,disloyal Customer,15,Business travel,Eco,1891,4,4,4,3,2,4,2,2,3,4,3,4,4,2,11,0,3
46558,0,0,disloyal Customer,22,Business travel,Eco,728,1,1,1,4,3,1,3,3,1,5,3,1,3,3,41,38,4
46559,0,1,disloyal Customer,8,Business travel,Eco,692,3,3,3,4,3,3,3,3,3,1,4,1,4,3,0,0,4
46568,0,0,disloyal Customer,23,Business travel,Eco,507,1,0,1,3,3,1,3,3,2,5,4,4,4,3,0,0,2
46593,1,1,disloyal Customer,26,Business travel,Business,469,0,0,0,3,1,0,1,1,3,2,4,5,5,1,0,0,2
46594,0,1,disloyal Customer,29,Business travel,Eco Plus,2358,3,3,3,3,4,3,4,4,3,5,3,4,4,4,7,0,3
46596,0,1,disloyal Customer,48,Business travel,Business,228,3,3,3,4,2,3,1,2,1,3,4,3,3,2,11,6,2
46597,0,0,disloyal Customer,36,Business travel,Eco,1249,3,2,2,3,3,2,3,3,4,4,2,3,4,3,90,71,1
46611,0,0,disloyal Customer,29,Business travel,Eco,762,2,2,2,1,1,2,1,1,5,1,4,1,5,1,0,0,4
46616,1,0,disloyal Customer,21,Business travel,Eco,1361,4,4,4,3,1,4,1,1,4,3,4,3,3,1,36,17,1
46620,1,1,disloyal Customer,22,Business travel,Eco,1040,4,3,3,3,5,4,5,5,3,2,4,2,2,5,0,0,1
46623,0,0,disloyal Customer,42,Business travel,Eco,1169,2,2,2,3,1,2,1,1,3,1,4,4,2,1,0,0,1
46648,0,1,disloyal Customer,27,Business travel,Eco,689,3,2,2,3,2,2,2,2,2,3,3,2,3,2,0,0,4
46651,0,0,disloyal Customer,37,Business travel,Business,421,3,3,3,4,4,3,5,4,4,3,3,1,4,4,3,17,2
46661,0,0,disloyal Customer,36,Business travel,Eco,1015,3,2,2,3,4,2,4,4,4,3,4,1,3,4,50,46,1
46667,0,0,disloyal Customer,23,Business travel,Business,472,1,3,1,4,5,1,5,5,3,1,3,1,4,5,3,0,2
46674,0,0,disloyal Customer,34,Business travel,Eco,1405,2,2,2,4,5,2,2,5,3,3,2,4,4,5,1,0,1
46676,0,1,disloyal Customer,15,Business travel,Eco,1322,2,2,2,1,3,2,3,3,3,5,1,1,4,3,27,10,1
46677,1,1,disloyal Customer,23,Business travel,Business,590,5,0,5,1,1,5,1,1,3,2,5,3,4,1,37,55,4
46688,1,1,disloyal Customer,25,Business travel,Business,1074,4,3,4,5,4,4,4,4,4,1,3,4,1,4,0,0,1
46690,1,0,disloyal Customer,44,Business travel,Business,200,5,5,5,2,1,5,1,1,4,5,5,5,5,1,0,0,2
46698,0,0,disloyal Customer,44,Business travel,Eco,737,2,1,1,4,4,1,4,4,2,5,4,1,3,4,94,91,4
46701,1,1,disloyal Customer,38,Business travel,Business,214,3,2,2,1,5,2,3,5,5,3,5,5,4,5,0,0,2
46705,0,0,disloyal Customer,59,Business travel,Business,239,3,4,4,3,2,3,2,2,3,4,4,4,4,2,0,0,2
46708,0,0,disloyal Customer,38,Business travel,Business,248,2,2,2,3,4,2,4,4,3,4,4,3,5,4,3,0,2
46717,1,0,disloyal Customer,21,Business travel,Eco,1046,2,2,2,4,1,2,1,1,5,3,4,3,4,1,0,0,1
46732,0,1,disloyal Customer,23,Business travel,Eco,950,2,2,2,5,4,2,1,4,3,3,4,5,1,4,0,0,4
46744,0,0,disloyal Customer,34,Business travel,Eco,1126,1,1,1,4,4,1,4,4,2,1,2,1,4,4,0,18,1
46747,1,0,disloyal Customer,24,Business travel,Eco,413,5,4,5,2,3,5,3,3,1,4,1,4,1,3,0,0,2
46751,1,0,disloyal Customer,25,Business travel,Eco,921,5,5,5,2,5,5,5,5,4,4,4,2,3,5,8,13,4
46752,1,0,disloyal Customer,22,Business travel,Business,651,5,5,5,1,4,5,4,4,4,2,5,5,4,4,0,0,4
46755,0,0,disloyal Customer,23,Business travel,Eco,273,3,0,3,4,5,3,5,5,2,4,4,4,3,5,0,0,2
46757,0,0,disloyal Customer,26,Business travel,Business,472,1,2,1,3,2,1,2,2,3,3,4,3,3,2,0,0,2
46758,1,0,disloyal Customer,48,Business travel,Business,1464,5,5,5,3,5,5,5,5,4,4,5,4,5,5,0,0,1
46761,0,0,disloyal Customer,22,Business travel,Eco,746,2,1,1,3,5,1,5,5,4,2,5,3,5,5,27,44,4
46765,0,0,disloyal Customer,39,Business travel,Business,266,2,2,2,2,3,2,1,3,3,4,2,2,5,3,0,0,2
46766,0,0,disloyal Customer,40,Business travel,Business,641,3,3,3,3,2,3,4,2,5,4,5,3,4,2,46,46,4
46771,1,1,disloyal Customer,22,Business travel,Business,2400,5,0,5,1,2,5,2,2,3,2,4,4,4,2,23,11,3
46774,1,0,disloyal Customer,42,Business travel,Business,304,4,4,4,3,2,4,2,2,5,2,5,5,5,2,0,0,2
46785,0,1,disloyal Customer,23,Business travel,Business,1598,3,2,3,1,1,3,1,1,1,1,1,3,1,1,0,0,1
46794,0,0,disloyal Customer,27,Business travel,Eco,373,2,4,2,4,4,2,4,4,4,3,4,3,4,4,96,83,2
46799,0,0,disloyal Customer,21,Business travel,Eco,224,3,3,3,3,2,3,2,2,3,4,2,4,1,2,0,20,2
46800,0,0,disloyal Customer,14,Business travel,Eco,1990,2,2,2,3,2,2,2,2,2,2,2,1,4,2,0,0,3
46804,1,0,disloyal Customer,24,Business travel,Business,931,5,2,5,3,5,1,1,4,3,5,4,1,3,1,0,0,4
46805,0,0,disloyal Customer,21,Business travel,Eco,861,3,3,3,3,3,3,2,3,1,1,3,4,3,3,100,108,4
46813,0,0,disloyal Customer,14,Business travel,Eco,1149,3,3,3,3,2,3,3,2,2,1,3,1,4,2,6,57,1
46822,1,1,disloyal Customer,41,Business travel,Eco,577,5,3,5,3,3,5,5,3,2,5,4,3,5,3,9,21,4
46827,0,1,disloyal Customer,33,Business travel,Eco,399,3,0,3,3,2,3,5,2,4,4,1,3,4,2,0,0,2
46829,1,1,disloyal Customer,10,Business travel,Eco,689,4,4,4,1,5,4,5,5,4,1,5,4,3,5,2,0,4
46830,1,1,disloyal Customer,52,Business travel,Business,606,2,2,2,3,1,2,1,1,3,2,4,3,4,1,0,0,4
46834,1,0,disloyal Customer,22,Business travel,Eco,447,4,3,4,4,2,4,2,2,5,5,3,1,1,2,0,1,2
46837,0,0,disloyal Customer,20,Business travel,Eco,361,2,0,2,2,1,2,1,1,4,4,3,2,2,1,0,0,2
46843,0,1,disloyal Customer,26,Business travel,Eco,341,1,5,1,3,2,1,2,2,4,2,5,1,1,2,0,0,2
46852,0,1,disloyal Customer,32,Business travel,Business,522,4,4,4,3,1,4,1,1,5,5,5,5,5,1,5,0,4
46855,1,0,disloyal Customer,27,Business travel,Business,1182,4,4,4,4,3,4,4,3,5,3,4,5,4,3,0,0,1
46856,0,0,disloyal Customer,27,Business travel,Eco Plus,129,1,1,1,2,1,1,1,1,3,3,4,2,2,1,0,6,2
46862,0,1,disloyal Customer,47,Business travel,Business,859,2,2,2,2,5,2,2,5,3,2,5,3,5,5,20,26,4
46865,0,0,disloyal Customer,37,Business travel,Eco,169,1,0,1,1,3,1,3,3,4,2,4,3,2,3,0,0,2
46868,0,0,disloyal Customer,38,Business travel,Eco,765,2,2,2,3,5,2,4,5,1,5,4,1,4,5,23,6,4
46876,1,0,disloyal Customer,38,Business travel,Business,946,4,4,4,3,4,4,4,4,3,2,4,4,5,4,0,0,4
46883,1,1,disloyal Customer,22,Business travel,Business,1050,4,0,4,4,5,4,3,5,3,2,5,4,4,5,0,8,1
46888,0,1,disloyal Customer,26,Business travel,Eco,521,1,3,1,1,4,1,4,4,3,1,5,1,5,4,0,0,4
46893,0,1,disloyal Customer,39,Business travel,Business,148,2,2,2,4,3,2,3,3,3,4,4,5,5,3,30,22,2
46896,1,0,disloyal Customer,25,Business travel,Business,592,5,0,4,1,5,4,5,5,3,2,5,5,4,5,0,0,4
46898,1,1,disloyal Customer,23,Business travel,Eco,600,5,0,5,1,1,5,1,1,4,5,4,3,4,1,0,0,4
46903,0,0,disloyal Customer,24,Business travel,Eco,583,1,4,1,3,4,1,4,4,3,2,4,4,5,4,0,0,4
46907,1,1,disloyal Customer,27,Business travel,Business,785,5,5,5,2,4,5,4,4,5,4,5,3,4,4,0,0,4
46910,0,1,disloyal Customer,30,Business travel,Eco,828,3,2,2,3,4,2,4,4,1,2,5,2,2,4,0,0,4
46913,0,0,disloyal Customer,22,Business travel,Eco,496,2,3,2,4,3,2,3,3,2,5,2,1,2,3,0,0,2
46928,0,0,disloyal Customer,29,Business travel,Eco,588,2,1,2,3,2,2,2,2,2,3,3,4,3,2,0,0,4
46939,0,1,disloyal Customer,32,Business travel,Business,546,1,1,1,4,4,1,4,4,5,5,4,4,5,4,8,9,4
46940,0,1,disloyal Customer,28,Business travel,Business,1013,2,1,1,3,3,1,5,3,4,2,4,5,4,3,0,0,1
46943,0,0,disloyal Customer,16,Business travel,Eco,901,1,1,1,3,5,1,5,5,3,4,4,2,4,5,0,0,4
46947,1,1,disloyal Customer,24,Business travel,Eco,192,4,0,4,4,5,4,4,5,3,1,2,4,5,5,15,16,2
46952,0,0,disloyal Customer,25,Business travel,Business,581,3,0,3,2,4,3,3,4,4,4,4,5,4,4,0,0,4
46965,0,1,disloyal Customer,21,Business travel,Eco,631,4,3,5,3,4,5,4,4,1,4,4,4,4,4,0,0,4
46967,0,0,disloyal Customer,23,Business travel,Eco,1096,3,3,3,3,5,3,5,5,4,2,4,3,4,5,0,13,1
46969,1,1,disloyal Customer,24,Business travel,Business,240,4,0,3,5,5,3,5,5,3,5,4,4,5,5,0,0,2
46981,0,0,disloyal Customer,22,Business travel,Business,101,4,1,4,3,5,4,5,5,1,1,3,4,4,5,0,0,2
46982,0,0,disloyal Customer,24,Business travel,Business,780,2,3,2,2,5,2,4,5,4,1,3,2,2,5,5,28,4
46984,0,0,disloyal Customer,25,Business travel,Eco,588,3,0,3,3,2,3,3,2,3,1,4,3,4,2,0,0,4
46999,1,0,disloyal Customer,22,Business travel,Eco,129,4,5,4,1,2,4,2,2,1,3,5,5,2,2,14,22,2
47006,0,0,disloyal Customer,39,Business travel,Eco,296,3,0,4,3,4,4,4,4,2,1,2,4,2,4,2,0,2
47007,0,1,disloyal Customer,25,Business travel,Business,812,3,0,3,1,1,3,1,1,5,5,5,4,4,1,0,0,4
47011,0,0,disloyal Customer,59,Business travel,Eco,200,2,1,2,4,4,2,4,4,1,2,3,1,4,4,11,0,2
47017,1,0,disloyal Customer,46,Business travel,Business,1185,4,5,5,4,5,4,5,5,5,2,4,4,4,5,7,0,1
47025,0,0,disloyal Customer,39,Business travel,Business,300,3,3,3,3,4,3,4,4,2,4,3,4,4,4,23,39,2
47028,0,1,disloyal Customer,25,Business travel,Business,1045,2,4,2,3,4,2,4,4,3,4,4,3,5,4,3,7,1
47037,0,1,disloyal Customer,23,Business travel,Eco,794,2,2,2,4,1,2,1,1,1,4,3,2,3,1,46,30,4
47038,0,1,disloyal Customer,38,Business travel,Business,296,3,3,3,4,3,3,2,3,5,4,4,4,4,3,0,0,2
47046,0,0,disloyal Customer,34,Business travel,Business,409,2,2,2,2,2,2,1,2,4,2,5,5,5,2,0,4,2
47061,0,1,disloyal Customer,28,Business travel,Business,1235,3,3,3,4,4,3,3,4,2,1,4,3,3,4,26,21,1
47064,0,1,disloyal Customer,36,Business travel,Business,602,3,3,3,1,2,3,5,2,5,3,5,4,5,2,0,0,4
47065,0,1,disloyal Customer,44,Business travel,Business,306,2,2,2,1,1,2,1,1,5,4,4,5,4,1,0,0,2
47078,0,1,disloyal Customer,22,Business travel,Eco,109,3,1,3,3,4,3,4,4,3,3,2,3,2,4,50,52,2
47083,1,0,disloyal Customer,22,Business travel,Eco,588,0,0,0,4,3,0,3,3,5,3,5,1,2,3,0,11,4
47095,1,1,disloyal Customer,21,Business travel,Eco Plus,643,5,4,5,4,5,5,5,5,2,5,2,5,5,5,0,0,4
47099,1,0,disloyal Customer,37,Business travel,Business,1267,5,0,0,5,4,0,4,4,3,5,5,3,4,4,0,0,1
47100,0,0,disloyal Customer,28,Business travel,Eco,1310,2,2,2,3,3,2,3,3,3,4,4,2,4,3,15,8,1
47103,0,0,disloyal Customer,22,Business travel,Eco,349,3,0,3,5,2,3,2,2,1,2,3,3,4,2,0,2,2
47104,0,0,disloyal Customer,25,Business travel,Eco,265,1,2,1,3,4,1,5,4,4,1,3,3,4,4,85,80,2
47105,0,0,disloyal Customer,43,Business travel,Eco,641,2,2,2,3,1,2,1,1,3,3,4,3,4,1,2,23,4
47109,0,0,disloyal Customer,39,Business travel,Business,1165,2,3,3,3,5,3,5,5,4,3,4,4,4,5,12,9,1
47110,1,1,disloyal Customer,22,Business travel,Eco,983,4,4,4,4,3,4,3,3,3,5,3,5,5,3,0,0,1
47111,0,0,disloyal Customer,23,Business travel,Eco,2075,2,2,2,3,4,2,4,4,4,3,3,1,4,4,0,0,3
47126,1,1,disloyal Customer,25,Business travel,Business,1211,0,0,0,5,1,0,1,1,4,3,4,5,4,1,0,0,1
47128,0,0,disloyal Customer,31,Business travel,Eco,1023,2,2,2,4,3,2,3,3,2,1,4,2,3,3,0,0,1
47133,1,0,disloyal Customer,21,Business travel,Business,861,4,0,4,4,1,4,1,1,3,4,4,4,5,1,0,0,4
47139,0,1,disloyal Customer,27,Business travel,Eco,425,3,2,3,3,1,3,5,1,4,1,4,3,4,1,0,0,2
47141,0,1,disloyal Customer,40,Business travel,Business,857,2,2,2,3,4,2,4,4,4,2,5,5,5,4,0,0,4
47145,1,1,disloyal Customer,23,Business travel,Eco,240,0,4,0,3,1,0,1,1,1,4,5,4,4,1,0,0,2
47160,0,1,disloyal Customer,29,Business travel,Eco,1180,3,3,3,3,4,3,4,4,1,2,4,4,5,4,0,0,1
47162,0,1,disloyal Customer,30,Business travel,Business,986,1,1,1,4,4,1,4,4,5,5,4,4,4,4,0,0,1
47163,0,1,disloyal Customer,21,Business travel,Eco,594,4,0,4,3,4,4,4,4,5,3,4,5,5,4,0,0,4
47174,0,0,disloyal Customer,22,Business travel,Eco,991,2,2,2,4,4,2,4,4,4,3,4,2,3,4,0,0,1
47181,0,1,disloyal Customer,26,Business travel,Eco,950,2,2,2,1,4,2,4,4,3,5,2,4,1,4,0,0,4
47186,0,0,disloyal Customer,11,Business travel,Eco,804,3,3,3,1,5,3,2,5,4,4,4,5,4,5,8,0,4
47194,1,1,disloyal Customer,22,Business travel,Business,280,4,3,4,2,3,4,3,3,3,2,4,5,5,3,39,32,2
47195,0,1,disloyal Customer,30,Business travel,Business,667,2,2,2,3,1,2,1,1,4,3,4,5,4,1,3,0,4
47198,0,1,disloyal Customer,34,Business travel,Eco,762,1,0,0,3,4,0,4,4,1,3,2,3,2,4,0,4,4
47206,0,0,disloyal Customer,39,Business travel,Business,430,3,3,3,3,2,3,2,2,3,2,5,4,4,2,9,2,2
47210,1,1,disloyal Customer,22,Business travel,Business,651,4,2,4,3,4,4,4,4,4,2,4,5,4,4,0,0,4
47211,1,0,disloyal Customer,23,Business travel,Business,333,4,2,4,5,2,4,2,2,4,3,5,3,4,2,15,8,2
47212,1,1,disloyal Customer,59,Business travel,Business,460,5,5,5,1,4,5,4,4,5,2,4,4,5,4,0,0,2
47223,0,0,disloyal Customer,85,Business travel,Business,862,1,1,1,2,1,5,5,4,2,1,1,5,1,5,57,51,4
47230,0,1,disloyal Customer,14,Business travel,Eco,854,1,2,2,3,2,2,2,2,3,5,3,2,3,2,9,7,4
47233,1,0,disloyal Customer,24,Business travel,Business,1042,0,0,0,2,1,0,1,1,1,4,4,1,5,1,0,0,1
47239,0,0,disloyal Customer,38,Business travel,Eco,937,2,2,2,3,4,2,4,4,4,4,2,2,3,4,6,30,4
47243,0,1,disloyal Customer,43,Business travel,Eco,575,2,4,2,4,1,2,1,1,1,3,4,3,4,1,0,13,4
47246,0,0,disloyal Customer,80,Business travel,Business,612,1,1,1,1,2,5,2,1,1,1,1,5,1,1,0,7,4
47247,0,0,disloyal Customer,36,Business travel,Business,937,3,3,3,2,1,3,2,1,3,3,5,3,5,1,69,47,4
47251,0,1,disloyal Customer,12,Business travel,Eco Plus,788,2,0,2,4,4,2,4,4,2,4,4,3,3,4,2,18,4
47258,0,0,disloyal Customer,18,Business travel,Eco,715,3,3,3,2,2,3,2,2,3,3,3,3,5,2,0,0,4
47263,0,1,disloyal Customer,39,Business travel,Eco,453,1,4,1,4,3,1,3,3,2,4,4,3,4,3,71,70,2
